@relation 'yelp-weka.filters.unsupervised.attribute.StringToWordVector-R1-W2000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute id numeric
@attribute sentiment** {positive,negative,neutral}

@data
{0 17034,1 ?}
{0 45099,1 ?}
{0 44295,1 ?}
{0 36747,1 ?}
{0 14927,1 ?}
{0 25313,1 ?}
{0 63951,1 ?}
{0 36040,1 ?}
{0 57763,1 ?}
{0 5123,1 ?}
{0 5488,1 ?}
{0 68992,1 ?}
{0 55410,1 ?}
{0 9547,1 ?}
{0 70699,1 ?}
{0 12401,1 ?}
{0 51759,1 ?}
{0 66458,1 ?}
{0 21323,1 ?}
{0 3719,1 ?}
{0 6757,1 ?}
{0 9689,1 ?}
{0 12326,1 ?}
{0 8214,1 ?}
{0 45937,1 ?}
{0 9515,1 ?}
{0 31676,1 ?}
{0 10537,1 ?}
{0 63035,1 ?}
{0 8705,1 ?}
{0 27493,1 ?}
{0 68349,1 ?}
{0 12185,1 ?}
{0 11323,1 ?}
{0 57118,1 ?}
{0 64014,1 ?}
{0 54749,1 ?}
{0 59321,1 ?}
{0 24015,1 ?}
{0 56219,1 ?}
{0 71823,1 ?}
{0 38464,1 ?}
{0 21682,1 ?}
{0 22626,1 ?}
{0 26989,1 ?}
{0 69202,1 ?}
{0 61413,1 ?}
{0 7865,1 ?}
{0 32543,1 ?}
{0 16584,1 ?}
{0 35054,1 ?}
{0 6863,1 ?}
{0 34525,1 ?}
{0 70594,1 ?}
{0 25423,1 ?}
{0 757,1 ?}
{0 13896,1 ?}
{0 37944,1 ?}
{0 5689,1 ?}
{0 12132,1 ?}
{0 37387,1 ?}
{0 64103,1 ?}
{0 66998,1 ?}
{0 8975,1 ?}
{0 64626,1 ?}
{0 10542,1 ?}
{0 6755,1 ?}
{0 29918,1 ?}
{0 16483,1 ?}
{0 34892,1 ?}
{0 35074,1 ?}
{0 55504,1 ?}
{0 35844,1 ?}
{0 8639,1 ?}
{0 16157,1 ?}
{0 38322,1 ?}
{0 31000,1 ?}
{0 31994,1 ?}
{0 58090,1 ?}
{0 65965,1 ?}
{0 38052,1 ?}
{0 31349,1 ?}
{0 44230,1 ?}
{0 42798,1 ?}
{0 27369,1 ?}
{0 53177,1 ?}
{0 40692,1 ?}
{0 64539,1 ?}
{0 61392,1 ?}
{0 54572,1 ?}
{0 22938,1 ?}
{0 7033,1 ?}
{0 13322,1 ?}
{0 59989,1 ?}
{0 41934,1 ?}
{0 70791,1 ?}
{0 38441,1 ?}
{0 54298,1 ?}
{0 64557,1 ?}
{0 33053,1 ?}
{0 66558,1 ?}
{0 5088,1 ?}
{0 25524,1 ?}
{0 36426,1 ?}
{0 62701,1 ?}
{0 30897,1 ?}
{0 56272,1 ?}
{0 71332,1 ?}
{0 61673,1 ?}
{0 16401,1 ?}
{0 33230,1 ?}
{0 6935,1 ?}
{0 69179,1 ?}
{0 43122,1 ?}
{0 9330,1 ?}
{0 2067,1 ?}
{0 29653,1 ?}
{0 23968,1 ?}
{0 24226,1 ?}
{0 20639,1 ?}
{0 50697,1 ?}
{0 49983,1 ?}
{0 36972,1 ?}
{0 53823,1 ?}
{0 72183,1 ?}
{0 50764,1 ?}
{0 43059,1 ?}
{0 49443,1 ?}
{0 47443,1 ?}
{0 17502,1 ?}
{0 61037,1 ?}
{0 60283,1 ?}
{0 15181,1 ?}
{0 60382,1 ?}
{0 62135,1 ?}
{0 55451,1 ?}
{0 38883,1 ?}
{0 65548,1 ?}
{0 26827,1 ?}
{0 34017,1 ?}
{0 6245,1 ?}
{0 33220,1 ?}
{0 37020,1 ?}
{0 11512,1 ?}
{0 26686,1 ?}
{0 31162,1 ?}
{0 27607,1 ?}
{0 69710,1 ?}
{0 70608,1 ?}
{0 16015,1 ?}
{0 39370,1 ?}
{0 9222,1 ?}
{0 28325,1 ?}
{0 6364,1 ?}
{0 27716,1 ?}
{0 13668,1 ?}
{0 57043,1 ?}
{0 69593,1 ?}
{0 60980,1 ?}
{0 25790,1 ?}
{0 34811,1 ?}
{0 32971,1 ?}
{0 67013,1 ?}
{0 61920,1 ?}
{0 44348,1 ?}
{0 64804,1 ?}
{0 35350,1 ?}
{0 69676,1 ?}
{0 33183,1 ?}
{0 67357,1 ?}
{0 33448,1 ?}
{0 5587,1 ?}
{0 61607,1 ?}
{0 55374,1 ?}
{0 46239,1 ?}
{0 31792,1 ?}
{0 9231,1 ?}
{0 3900,1 ?}
{0 8955,1 ?}
{0 19668,1 ?}
{0 36763,1 ?}
{0 62347,1 ?}
{0 5203,1 ?}
{0 63412,1 ?}
{0 6952,1 ?}
{0 28631,1 ?}
{0 60466,1 ?}
{0 35716,1 ?}
{0 55865,1 ?}
{0 32784,1 ?}
{0 51940,1 ?}
{0 33098,1 ?}
{0 24091,1 ?}
{0 7791,1 ?}
{0 70686,1 ?}
{0 61707,1 ?}
{0 55387,1 ?}
{0 62094,1 ?}
{0 12776,1 ?}
{0 14954,1 ?}
{0 881,1 ?}
{0 42061,1 ?}
{0 3102,1 ?}
{0 55350,1 ?}
{0 27543,1 ?}
{0 38912,1 ?}
{0 68507,1 ?}
{0 31148,1 ?}
{0 64537,1 ?}
{0 54487,1 ?}
{0 49769,1 ?}
{0 70851,1 ?}
{0 55596,1 ?}
{0 54488,1 ?}
{0 70606,1 ?}
{0 58091,1 ?}
{0 51342,1 ?}
{0 39801,1 ?}
{0 14895,1 ?}
{0 28111,1 ?}
{0 59167,1 ?}
{0 32862,1 ?}
{0 53392,1 ?}
{0 2237,1 ?}
{0 9993,1 ?}
{0 4782,1 ?}
{0 60396,1 ?}
{0 65234,1 ?}
{0 55958,1 ?}
{0 29297,1 ?}
{0 60718,1 ?}
{0 72427,1 ?}
{0 60124,1 ?}
{0 50134,1 ?}
{0 12443,1 ?}
{0 41845,1 ?}
{0 28375,1 ?}
{0 35310,1 ?}
{0 35891,1 ?}
{0 10093,1 ?}
{0 65598,1 ?}
{0 31807,1 ?}
{0 25143,1 ?}
{0 10977,1 ?}
{0 58790,1 ?}
{0 30492,1 ?}
{0 38792,1 ?}
{0 70252,1 ?}
{0 31958,1 ?}
{0 46911,1 ?}
{0 69913,1 ?}
{0 9503,1 ?}
{0 62180,1 ?}
{0 23712,1 ?}
{0 33799,1 ?}
{0 68516,1 ?}
{0 55012,1 ?}
{0 61802,1 ?}
{0 47399,1 ?}
{0 10617,1 ?}
{0 67728,1 ?}
{0 15810,1 ?}
{0 12763,1 ?}
{0 52184,1 ?}
{0 30128,1 ?}
{0 28143,1 ?}
{0 38451,1 ?}
{0 3210,1 ?}
{0 37929,1 ?}
{0 5751,1 ?}
{0 40484,1 ?}
{0 46565,1 ?}
{0 39303,1 ?}
{0 28110,1 ?}
{0 37315,1 ?}
{0 29211,1 ?}
{0 64641,1 ?}
{0 62275,1 ?}
{0 62249,1 ?}
{0 49712,1 ?}
{0 38015,1 ?}
{0 50800,1 ?}
{0 4880,1 ?}
{0 46856,1 ?}
{0 56310,1 ?}
{0 69050,1 ?}
{0 11528,1 ?}
{0 3449,1 ?}
{0 52587,1 ?}
{0 70899,1 ?}
{0 10276,1 ?}
{0 48394,1 ?}
{0 49502,1 ?}
{0 60989,1 ?}
{0 33371,1 ?}
{0 42470,1 ?}
{0 10051,1 ?}
{0 375,1 ?}
{0 5420,1 ?}
{0 70339,1 ?}
{0 48222,1 ?}
{0 22420,1 ?}
{0 61110,1 ?}
{0 70658,1 ?}
{0 5053,1 ?}
{0 59098,1 ?}
{0 65691,1 ?}
{0 47049,1 ?}
{0 18552,1 ?}
{0 44171,1 ?}
{0 7219,1 ?}
{0 32468,1 ?}
{0 32579,1 ?}
{0 53115,1 ?}
{0 44787,1 ?}
{0 33187,1 ?}
{0 58320,1 ?}
{0 52327,1 ?}
{0 55418,1 ?}
{0 54667,1 ?}
{0 54709,1 ?}
{0 8175,1 ?}
{0 33152,1 ?}
{0 22317,1 ?}
{0 10600,1 ?}
{0 37505,1 ?}
{0 69491,1 ?}
{0 52943,1 ?}
{0 5477,1 ?}
{0 51466,1 ?}
{0 10186,1 ?}
{0 22327,1 ?}
{0 62665,1 ?}
{0 42706,1 ?}
{0 40988,1 ?}
{0 11634,1 ?}
{0 26680,1 ?}
{0 54977,1 ?}
{0 60852,1 ?}
{0 62204,1 ?}
{0 69582,1 ?}
{0 27660,1 ?}
{0 22863,1 ?}
{0 7006,1 ?}
{0 35192,1 ?}
{0 8730,1 ?}
{0 11031,1 ?}
{0 32712,1 ?}
{0 25927,1 ?}
{0 68197,1 ?}
{0 1824,1 ?}
{0 7264,1 ?}
{0 29270,1 ?}
{0 36578,1 ?}
{0 30904,1 ?}
{0 34727,1 ?}
{0 36220,1 ?}
{0 57356,1 ?}
{0 41266,1 ?}
{0 29349,1 ?}
{0 66432,1 ?}
{0 59382,1 ?}
{0 8584,1 ?}
{0 33604,1 ?}
{0 71327,1 ?}
{0 10499,1 ?}
{0 41719,1 ?}
{0 19636,1 ?}
{0 9713,1 ?}
{0 10663,1 ?}
{0 24307,1 ?}
{0 65269,1 ?}
{0 55822,1 ?}
{0 17145,1 ?}
{0 38722,1 ?}
{0 30681,1 ?}
{0 13161,1 ?}
{0 29708,1 ?}
{0 29637,1 ?}
{0 39559,1 ?}
{0 42655,1 ?}
{0 38315,1 ?}
{0 25293,1 ?}
{0 26207,1 ?}
{0 57399,1 ?}
{0 16730,1 ?}
{0 55856,1 ?}
{0 71540,1 ?}
{0 9246,1 ?}
{0 35167,1 ?}
{0 53954,1 ?}
{0 17003,1 ?}
{0 41493,1 ?}
{0 61592,1 ?}
{0 36755,1 ?}
{0 36328,1 ?}
{0 3169,1 ?}
{0 10949,1 ?}
{0 45080,1 ?}
{0 71353,1 ?}
{0 33472,1 ?}
{0 52338,1 ?}
{0 53086,1 ?}
{0 17018,1 ?}
{0 1541,1 ?}
{0 7757,1 ?}
{0 8249,1 ?}
{0 26021,1 ?}
{0 48430,1 ?}
{0 3979,1 ?}
{0 36487,1 ?}
{0 7574,1 ?}
{0 60272,1 ?}
{0 6966,1 ?}
{0 23148,1 ?}
{0 9794,1 ?}
{0 56997,1 ?}
{0 39521,1 ?}
{0 72286,1 ?}
{0 63795,1 ?}
{0 63686,1 ?}
{0 7830,1 ?}
{0 28915,1 ?}
{0 50556,1 ?}
{0 22623,1 ?}
{0 50503,1 ?}
{0 59577,1 ?}
{0 16463,1 ?}
{0 15975,1 ?}
{0 50713,1 ?}
{0 28501,1 ?}
{0 67722,1 ?}
{0 46522,1 ?}
{0 68988,1 ?}
{0 13196,1 ?}
{0 43442,1 ?}
{0 22422,1 ?}
{0 53810,1 ?}
{0 18409,1 ?}
{0 65637,1 ?}
{0 71563,1 ?}
{0 43355,1 ?}
{0 67221,1 ?}
{0 43373,1 ?}
{0 23239,1 ?}
{0 11573,1 ?}
{0 24839,1 ?}
{0 62447,1 ?}
{0 32927,1 ?}
{0 33679,1 ?}
{0 70088,1 ?}
{0 3273,1 ?}
{0 31593,1 ?}
{0 62203,1 ?}
{0 22730,1 ?}
{0 42614,1 ?}
{0 4327,1 ?}
{0 59889,1 ?}
{0 8553,1 ?}
{0 11562,1 ?}
{0 63379,1 ?}
{0 55045,1 ?}
{0 24213,1 ?}
{0 9834,1 ?}
{0 28575,1 ?}
{0 32635,1 ?}
{0 37288,1 ?}
{0 32450,1 ?}
{0 37921,1 ?}
{0 22402,1 ?}
{0 43249,1 ?}
{0 61634,1 ?}
{0 8240,1 ?}
{0 9475,1 ?}
{0 28074,1 ?}
{0 54226,1 ?}
{0 29839,1 ?}
{0 40110,1 ?}
{0 15393,1 ?}
{0 12875,1 ?}
{0 16251,1 ?}
{0 31628,1 ?}
{0 19896,1 ?}
{0 43561,1 ?}
{0 63622,1 ?}
{0 2721,1 ?}
{0 30499,1 ?}
{0 53006,1 ?}
{0 27093,1 ?}
{0 15234,1 ?}
{0 1324,1 ?}
{0 42722,1 ?}
{0 30216,1 ?}
{0 31322,1 ?}
{0 54624,1 ?}
{0 21127,1 ?}
{0 55210,1 ?}
{0 1714,1 ?}
{0 64060,1 ?}
{0 66453,1 ?}
{0 42954,1 ?}
{0 64416,1 ?}
{0 57246,1 ?}
{0 53554,1 ?}
{0 38453,1 ?}
{0 50298,1 ?}
{0 67329,1 ?}
{0 22829,1 ?}
{0 46401,1 ?}
{0 36505,1 ?}
{0 38727,1 ?}
{0 55272,1 ?}
{0 24261,1 ?}
{0 7003,1 ?}
{0 11791,1 ?}
{0 58156,1 ?}
{0 9507,1 ?}
{0 2169,1 ?}
{0 38360,1 ?}
{0 7924,1 ?}
{0 13142,1 ?}
{0 35087,1 ?}
{0 32779,1 ?}
{0 1950,1 ?}
{0 62060,1 ?}
{0 23157,1 ?}
{0 28244,1 ?}
{0 40007,1 ?}
{0 71929,1 ?}
{0 34120,1 ?}
{0 55267,1 ?}
{0 46714,1 ?}
{0 69563,1 ?}
{0 64990,1 ?}
{0 35981,1 ?}
{0 71165,1 ?}
{0 57224,1 ?}
{0 43015,1 ?}
{0 44330,1 ?}
{0 62868,1 ?}
{0 23125,1 ?}
{0 325,1 ?}
{0 24682,1 ?}
{0 4645,1 ?}
{0 23875,1 ?}
{0 16647,1 ?}
{0 70540,1 ?}
{0 44027,1 ?}
{0 53959,1 ?}
{0 21242,1 ?}
{0 67512,1 ?}
{0 64945,1 ?}
{0 28399,1 ?}
{0 26458,1 ?}
{0 9989,1 ?}
{0 9505,1 ?}
{0 69856,1 ?}
{0 63849,1 ?}
{0 23417,1 ?}
{0 48305,1 ?}
{0 46610,1 ?}
{0 40360,1 ?}
{0 8871,1 ?}
{0 21472,1 ?}
{0 44597,1 ?}
{0 44881,1 ?}
{0 16285,1 ?}
{0 66926,1 ?}
{0 56088,1 ?}
{0 6442,1 ?}
{0 32574,1 ?}
{0 31840,1 ?}
{0 40809,1 ?}
{0 26820,1 ?}
{0 20390,1 ?}
{0 22500,1 ?}
{0 66737,1 ?}
{0 1233,1 ?}
{0 45892,1 ?}
{0 27967,1 ?}
{0 28281,1 ?}
{0 63067,1 ?}
{0 50870,1 ?}
{0 5370,1 ?}
{0 16408,1 ?}
{0 36900,1 ?}
{0 72190,1 ?}
{0 22602,1 ?}
{0 20793,1 ?}
{0 35022,1 ?}
{0 35551,1 ?}
{0 20305,1 ?}
{0 69368,1 ?}
{0 61640,1 ?}
{0 63146,1 ?}
{0 51310,1 ?}
{0 8444,1 ?}
{0 9020,1 ?}
{0 30582,1 ?}
{0 58827,1 ?}
{0 52734,1 ?}
{0 9878,1 ?}
{0 62218,1 ?}
{0 51719,1 ?}
{0 8685,1 ?}
{0 38518,1 ?}
{0 12574,1 ?}
{0 11177,1 ?}
{0 33975,1 ?}
{0 30912,1 ?}
{0 44341,1 ?}
{0 50874,1 ?}
{0 17542,1 ?}
{0 2633,1 ?}
{0 6345,1 ?}
{0 35586,1 ?}
{0 11933,1 ?}
{0 59457,1 ?}
{0 11237,1 ?}
{0 46804,1 ?}
{0 606,1 ?}
{0 67449,1 ?}
{0 67384,1 ?}
{0 59248,1 ?}
{0 55053,1 ?}
{0 46287,1 ?}
{0 61010,1 ?}
{0 38709,1 ?}
{0 66127,1 ?}
{0 59311,1 ?}
{0 26340,1 ?}
{0 42246,1 ?}
{0 57317,1 ?}
{0 69995,1 ?}
{0 4531,1 ?}
{0 58262,1 ?}
{0 33838,1 ?}
{0 52076,1 ?}
{0 17512,1 ?}
{0 62440,1 ?}
{0 62712,1 ?}
{0 34550,1 ?}
{0 41257,1 ?}
{0 60448,1 ?}
{0 7978,1 ?}
{0 16873,1 ?}
{0 26243,1 ?}
{0 31681,1 ?}
{0 22867,1 ?}
{0 19426,1 ?}
{0 18108,1 ?}
{0 46391,1 ?}
{0 32342,1 ?}
{0 53664,1 ?}
{0 35435,1 ?}
{0 23361,1 ?}
{0 47581,1 ?}
{0 34023,1 ?}
{0 51711,1 ?}
{0 44323,1 ?}
{0 71544,1 ?}
{0 71996,1 ?}
{0 53532,1 ?}
{0 54690,1 ?}
{0 26110,1 ?}
{0 47557,1 ?}
{0 11821,1 ?}
{0 31694,1 ?}
{0 44081,1 ?}
{0 28500,1 ?}
{0 66355,1 ?}
{0 63442,1 ?}
{0 11692,1 ?}
{0 27964,1 ?}
{0 12504,1 ?}
{0 763,1 ?}
{0 18104,1 ?}
{0 12345,1 ?}
{0 53905,1 ?}
{0 50442,1 ?}
{0 30927,1 ?}
{0 1072,1 ?}
{0 67851,1 ?}
{0 53368,1 ?}
{0 44858,1 ?}
{0 63701,1 ?}
{0 20701,1 ?}
{0 9962,1 ?}
{0 51874,1 ?}
{0 70674,1 ?}
{0 44473,1 ?}
{0 9614,1 ?}
{0 2828,1 ?}
{0 40682,1 ?}
{0 34651,1 ?}
{0 19631,1 ?}
{0 23349,1 ?}
{0 14865,1 ?}
{0 61421,1 ?}
{0 63917,1 ?}
{0 8879,1 ?}
{0 62448,1 ?}
{0 41594,1 ?}
{0 29105,1 ?}
{0 11138,1 ?}
{0 9260,1 ?}
{0 23679,1 ?}
{0 35863,1 ?}
{0 43671,1 ?}
{0 23380,1 ?}
{0 12130,1 ?}
{0 33406,1 ?}
{0 25312,1 ?}
{0 42918,1 ?}
{0 61220,1 ?}
{0 34963,1 ?}
{0 68309,1 ?}
{0 49123,1 ?}
{0 29628,1 ?}
{0 58194,1 ?}
{0 2755,1 ?}
{0 31406,1 ?}
{0 40495,1 ?}
{0 33404,1 ?}
{0 34925,1 ?}
{0 57092,1 ?}
{0 62042,1 ?}
{0 35121,1 ?}
{0 21272,1 ?}
{0 49996,1 ?}
{0 406,1 ?}
{0 37857,1 ?}
{0 33582,1 ?}
{0 35596,1 ?}
{0 27893,1 ?}
{0 60851,1 ?}
{0 27670,1 ?}
{0 43140,1 ?}
{0 61618,1 ?}
{0 43437,1 ?}
{0 26609,1 ?}
{0 36784,1 ?}
{0 61339,1 ?}
{0 30293,1 ?}
{0 34884,1 ?}
{0 35828,1 ?}
{0 9548,1 ?}
{0 45794,1 ?}
{0 23624,1 ?}
{0 55376,1 ?}
{0 41534,1 ?}
{0 10414,1 ?}
{0 50485,1 ?}
{0 70460,1 ?}
{0 6793,1 ?}
{0 42197,1 ?}
{0 12771,1 ?}
{0 7184,1 ?}
{0 50209,1 ?}
{0 28702,1 ?}
{0 62463,1 ?}
{0 50251,1 ?}
{0 5030,1 ?}
{0 8462,1 ?}
{0 43344,1 ?}
{0 67690,1 ?}
{0 48411,1 ?}
{0 4299,1 ?}
{0 2309,1 ?}
{0 33944,1 ?}
{0 52725,1 ?}
{0 66817,1 ?}
{0 45587,1 ?}
{0 13659,1 ?}
{0 34507,1 ?}
{0 54287,1 ?}
{0 50536,1 ?}
{0 29074,1 ?}
{0 50600,1 ?}
{0 25752,1 ?}
{0 40627,1 ?}
{0 5116,1 ?}
{0 36964,1 ?}
{0 42093,1 ?}
{0 62820,1 ?}
{0 64391,1 ?}
{0 25314,1 ?}
{0 34076,1 ?}
{0 70847,1 ?}
{0 23798,1 ?}
{0 141,1 ?}
{0 55017,1 ?}
{0 4760,1 ?}
{0 23856,1 ?}
{0 70727,1 ?}
{0 35754,1 ?}
{0 11347,1 ?}
{0 11835,1 ?}
{0 71331,1 ?}
{0 46891,1 ?}
{0 9589,1 ?}
{0 28855,1 ?}
{0 33453,1 ?}
{0 66396,1 ?}
{0 44368,1 ?}
{0 2472,1 ?}
{0 61684,1 ?}
{0 54885,1 ?}
{0 3463,1 ?}
{0 69790,1 ?}
{0 28561,1 ?}
{0 64141,1 ?}
{0 43484,1 ?}
{0 58196,1 ?}
{0 7007,1 ?}
{0 2408,1 ?}
{0 54916,1 ?}
{0 5417,1 ?}
{0 10732,1 ?}
{0 40570,1 ?}
{0 10294,1 ?}
{0 25642,1 ?}
{0 69978,1 ?}
{0 64124,1 ?}
{0 21956,1 ?}
{0 61172,1 ?}
{0 49955,1 ?}
{0 7979,1 ?}
{0 42691,1 ?}
{0 43704,1 ?}
{0 50005,1 ?}
{0 59959,1 ?}
{0 844,1 ?}
{0 57796,1 ?}
{0 26713,1 ?}
{0 40935,1 ?}
{0 33394,1 ?}
{0 71713,1 ?}
{0 35701,1 ?}
{0 9593,1 ?}
{0 30764,1 ?}
{0 62968,1 ?}
{0 22328,1 ?}
{0 53740,1 ?}
{0 30417,1 ?}
{0 13035,1 ?}
{0 32004,1 ?}
{0 20615,1 ?}
{0 27531,1 ?}
{0 71856,1 ?}
{0 66306,1 ?}
{0 63959,1 ?}
{0 40162,1 ?}
{0 26278,1 ?}
{0 40224,1 ?}
{0 27733,1 ?}
{0 24031,1 ?}
{0 7667,1 ?}
{0 67683,1 ?}
{0 14134,1 ?}
{0 51312,1 ?}
{0 49994,1 ?}
{0 37623,1 ?}
{0 36392,1 ?}
{0 68251,1 ?}
{0 68695,1 ?}
{0 62655,1 ?}
{0 12305,1 ?}
{0 65526,1 ?}
{0 45651,1 ?}
{0 25991,1 ?}
{0 7050,1 ?}
{0 66620,1 ?}
{0 63929,1 ?}
{0 30559,1 ?}
{0 8850,1 ?}
{0 19516,1 ?}
{0 36970,1 ?}
{0 48851,1 ?}
{0 2560,1 ?}
{0 44075,1 ?}
{0 8634,1 ?}
{0 12055,1 ?}
{0 39216,1 ?}
{0 23178,1 ?}
{0 65537,1 ?}
{0 47653,1 ?}
{0 2865,1 ?}
{0 20204,1 ?}
{0 2033,1 ?}
{0 50183,1 ?}
{0 14590,1 ?}
{0 13696,1 ?}
{0 71313,1 ?}
{0 27808,1 ?}
{0 68581,1 ?}
{0 62922,1 ?}
{0 55587,1 ?}
{0 35972,1 ?}
{0 28079,1 ?}
{0 7746,1 ?}
{0 31939,1 ?}
{0 56639,1 ?}
{0 8250,1 ?}
{0 11241,1 ?}
{0 32650,1 ?}
{0 28139,1 ?}
{0 63046,1 ?}
{0 55520,1 ?}
{0 6647,1 ?}
{0 46138,1 ?}
{0 57456,1 ?}
{0 11687,1 ?}
{0 10973,1 ?}
{0 13979,1 ?}
{0 42356,1 ?}
{0 55525,1 ?}
{0 33342,1 ?}
{0 30396,1 ?}
{0 31955,1 ?}
{0 70515,1 ?}
{0 5248,1 ?}
{0 31749,1 ?}
{0 52501,1 ?}
{0 29951,1 ?}
{0 10472,1 ?}
{0 48378,1 ?}
{0 2271,1 ?}
{0 20412,1 ?}
{0 10723,1 ?}
{0 71451,1 ?}
{0 27059,1 ?}
{0 69673,1 ?}
{0 39888,1 ?}
{0 64889,1 ?}
{0 71110,1 ?}
{0 45520,1 ?}
{0 67081,1 ?}
{0 51202,1 ?}
{0 36884,1 ?}
{0 42870,1 ?}
{0 68736,1 ?}
{0 43640,1 ?}
{0 62944,1 ?}
{0 24683,1 ?}
{0 50847,1 ?}
{0 71588,1 ?}
{0 38590,1 ?}
{0 60575,1 ?}
{0 45260,1 ?}
{0 36798,1 ?}
{0 66269,1 ?}
{0 39563,1 ?}
{0 71248,1 ?}
{0 21460,1 ?}
{0 23512,1 ?}
{0 27830,1 ?}
{0 38428,1 ?}
{0 43436,1 ?}
{0 31454,1 ?}
{0 45781,1 ?}
{0 13304,1 ?}
{0 10357,1 ?}
{0 20325,1 ?}
{0 34728,1 ?}
{0 38446,1 ?}
{0 69295,1 ?}
{0 36544,1 ?}
{0 64901,1 ?}
{0 71757,1 ?}
{0 11846,1 ?}
{0 39535,1 ?}
{0 33268,1 ?}
{0 27220,1 ?}
{0 7537,1 ?}
{0 2288,1 ?}
{0 23628,1 ?}
{0 60811,1 ?}
{0 6719,1 ?}
{0 41125,1 ?}
{0 39497,1 ?}
{0 67932,1 ?}
{0 55928,1 ?}
{0 57725,1 ?}
{0 20934,1 ?}
{0 18859,1 ?}
{0 70894,1 ?}
{0 50012,1 ?}
{0 36737,1 ?}
{0 22140,1 ?}
{0 72130,1 ?}
{0 67791,1 ?}
{0 29130,1 ?}
{0 21409,1 ?}
{0 25872,1 ?}
{0 45695,1 ?}
{0 46065,1 ?}
{0 53148,1 ?}
{0 22982,1 ?}
{0 71601,1 ?}
{0 4907,1 ?}
{0 69113,1 ?}
{0 2806,1 ?}
{0 32408,1 ?}
{0 45904,1 ?}
{0 65041,1 ?}
{0 36475,1 ?}
{0 9981,1 ?}
{0 53361,1 ?}
{0 26592,1 ?}
{0 15054,1 ?}
{0 13295,1 ?}
{0 29552,1 ?}
{0 50448,1 ?}
{0 57655,1 ?}
{0 22964,1 ?}
{0 35108,1 ?}
{0 50621,1 ?}
{0 68977,1 ?}
{0 47349,1 ?}
{0 16886,1 ?}
{0 44775,1 ?}
{0 27340,1 ?}
{0 51486,1 ?}
{0 4190,1 ?}
{0 52211,1 ?}
{0 56447,1 ?}
{0 65337,1 ?}
{0 49102,1 ?}
{0 52620,1 ?}
{0 52529,1 ?}
{0 37769,1 ?}
{0 47451,1 ?}
{0 67819,1 ?}
{0 10748,1 ?}
{0 55680,1 ?}
{0 64349,1 ?}
{0 23964,1 ?}
{0 38625,1 ?}
{0 65227,1 ?}
{0 26233,1 ?}
{0 30560,1 ?}
{0 30026,1 ?}
{0 47612,1 ?}
{0 67354,1 ?}
{0 44902,1 ?}
{0 37036,1 ?}
{0 64321,1 ?}
{0 18986,1 ?}
{0 42136,1 ?}
{0 30514,1 ?}
{0 49390,1 ?}
{0 46142,1 ?}
{0 60838,1 ?}
{0 8902,1 ?}
{0 15980,1 ?}
{0 22942,1 ?}
{0 30163,1 ?}
{0 60140,1 ?}
{0 47998,1 ?}
{0 10407,1 ?}
{0 13931,1 ?}
{0 64302,1 ?}
{0 12946,1 ?}
{0 66483,1 ?}
{0 14537,1 ?}
{0 1442,1 ?}
{0 2785,1 ?}
{0 30908,1 ?}
{0 43220,1 ?}
{0 25267,1 ?}
{0 68062,1 ?}
{0 68256,1 ?}
{0 34610,1 ?}
{0 72037,1 ?}
{0 50673,1 ?}
{0 45477,1 ?}
{0 65888,1 ?}
{0 62263,1 ?}
{0 14632,1 ?}
{0 43292,1 ?}
{0 44267,1 ?}
{0 55295,1 ?}
{0 34143,1 ?}
{0 39558,1 ?}
{0 69359,1 ?}
{0 48413,1 ?}
{0 6660,1 ?}
{0 53993,1 ?}
{0 42800,1 ?}
{0 28810,1 ?}
{0 40285,1 ?}
{0 54340,1 ?}
{0 35652,1 ?}
{0 68642,1 ?}
{0 64485,1 ?}
{0 28830,1 ?}
{0 15967,1 ?}
{0 58543,1 ?}
{0 7020,1 ?}
{0 56268,1 ?}
{0 43941,1 ?}
{0 37419,1 ?}
{0 20214,1 ?}
{0 5673,1 ?}
{0 20963,1 ?}
{0 28388,1 ?}
{0 45263,1 ?}
{0 24305,1 ?}
{0 18977,1 ?}
{0 60914,1 ?}
{0 70128,1 ?}
{0 17079,1 ?}
{0 51450,1 ?}
{0 60477,1 ?}
{0 8935,1 ?}
{0 71441,1 ?}
{0 58355,1 ?}
{0 19064,1 ?}
{0 20668,1 ?}
{0 71852,1 ?}
{0 43319,1 ?}
{0 42322,1 ?}
{0 55507,1 ?}
{0 25821,1 ?}
{0 10981,1 ?}
{0 496,1 ?}
{0 53698,1 ?}
{0 6077,1 ?}
{0 58775,1 ?}
{0 11841,1 ?}
{0 14495,1 ?}
{0 62393,1 ?}
{0 18712,1 ?}
{0 33711,1 ?}
{0 54318,1 ?}
{0 10460,1 ?}
{0 57989,1 ?}
{0 70957,1 ?}
{0 61815,1 ?}
{0 53941,1 ?}
{0 59726,1 ?}
{0 44705,1 ?}
{0 27903,1 ?}
{0 18166,1 ?}
{0 42493,1 ?}
{0 62423,1 ?}
{0 8130,1 ?}
{0 68022,1 ?}
{0 10618,1 ?}
{0 40409,1 ?}
