@relation yelp
@attribute text string
@attribute id numeric
@attribute sentiment** {positive, negative, neutral}
@data
"lunch today time restaur felt rush staff hurri time custom quick turnov wait staff took drink order ask pushi opinion order fast food qualiti small seve nice restaur price wait staff unprofession disappoint",65796,neutral
"order issu order take hr deliveri mess order tell wait min pizza manag told wait deliveri guy pick fault min pass came arriv pizza hut order readi arriv pm told manag go upset go stick domino",24595,neutral
"recent canada friend took place rice realli good complain rice realli rice guy place good rice order chicken kabob flavor dont complaint place whatsoev just better kabob va realli place va woulda better follow kabob place",57168,neutral
"gallon residenti water heater replac realli",9444,neutral
"open late featur good ambianc burger aw dont think",37762,neutral
"smaller steiner time love nevada dip sandwich small bar locat mayb game get seat tough especi happi hour run good drink special peopl overal pretti friend good servic staff pretti common bar special better averag food item tri kobe burger",48918,neutral
"year custom walk ask restroom order coffe shouldnt give direct public bathroom rude went starbuck got coffe think lost custom wish ask go order student cours go look tire that need coffe energi embarrass custom",25606,neutral
"year frog toad perform awesom went grade class loma elementari actor great stage prop engag audienc age group facil great parent includ enjoy entir event temp center art",71680,neutral
"servic place order internet confirm email communic precis deliveri time phone cal prior profession cheesecak absolut amaz order sampler amaz realli enjoy order thank",490,neutral
"time montreal vacat walkedinto amaz place great food great ambianc fantast music great way end cold snowi day",35567,neutral
"word fun place bring childhood row row pinbal machin old new older pinbal machin cheaper nostalg old school video game like pacman tetri galaxia favorit duck hunt definit brought competit forgot bring quarter dont fret chang machin cool thing chang machin itll chang worth quarter bill dock lot game broken bathroom littl gross sad kid day wont know joy game use bring look hour fun cheap definit place",46100,neutral
"starjust love local breweri love junction breweri littl way main busi area definit worth drop pay visit tast room tri tap oz extra pale ale english brown ale warrior pale ale grand truck bitter stationmast stout unfilt shackland pale aleretail store growler upfriend staff realli laidback vibe like someon basement garag check open hour limit thursday friday pm conductor beer readili avail area bar",47060,neutral
"order incorrect group person wait hour order eaten leav hour cancel order apolog gut charg sauc manger presenc staff support",53770,neutral
"repost offic saw fit remov negat post bewar father patient offic year depend wheelchair bound primari care taker manag medic care appal offic practic phone answer mean serious call return forev send referr appal offic displeasur need work addit time actual did appoint dr middleton rude untim unfortun time work record transfer need major oper medic record absolut nightmar took way time help primari care physician wouldnt recommend offic",19681,neutral
"time visitor beauti store interior wonder clean cool invit dairi free vegan razzberri truffl milkshak super tasti great textur peanut butter fudg sunda best dairi free ice cream sunda amaz visit love assort chocol",35939,neutral
"zero honest peopl work took car brake look told fine took car brake grind issu know chang brake know make nois clear brake pad gone take think main wonder rotor damag point inspect hand key say look good thank come complet crap knew better believ shenanigan took car dealer follow week said brake damn close damag rotor just suspect locat",7527,neutral
"salt dulc lech shake probabl reason pack bodi okay serious sweet salti combo shake sooth soul burger bad wouldnt upset arcadia",62159,neutral
"hour bodi massag guess depend masseus ok wouldnt categor best decent time felt zone just rub area pressur didnt bother reason paid left tip ran park lot ask left guess ok clear angri said sorri shock follow car tip tip mandatori post ridicul just word advic tip possibl jump park lot skip place profession",9626,neutral
"came friend lazi sunday brunch food group got guac pomegran seed split order fish taco substitut steak fri salad guac pretti tasti pomegran seed ad uniqu slight tart tast dish fish taco mini taco soft corn tortilla fill nice fri piec fish fillet tast like cod cabbag creami chipotl sauc coffe came french press allow slow steep extra aroma definit bonus point ambianc guy play live guitar brunch realli thing hear talk kinda cool guess otherb care add automat tip parti",48370,neutral
"month ago second time come wont time gyro fri gyro amaz place set bar high lamb season cut strip fri cut like wedg servic accommod rememb order clu just pronounc gyro yee ros truli hidden gem feel loyal custom base make sure order extra sauc gyro",20631,neutral
"rait rich knowledg profession famili own busi make sure qualiti provid best pleasant respect communic prompt question answer lot order got tax day receiv good return came time prefer paperless document provid flash drive complet form grant offer provid yelp tax work end afford husband happi refer rich year come do tax walk park agenc absolut confid qualiti",59992,neutral
"tifail violent hour place food describ mediocr best hot thing cold cold thing hot dri soup shrimp swim water came lunch worst valu money spent buffet employe given lost pride chef",7646,neutral
